id,SalePrice
1632,244459.26090129744
1633,174440.9960374635
1634,185156.26676201116
1635,176706.7483973534
1636,152578.34298140137
1637,199100.659158286
1638,181426.65966096768
1639,190515.90016539712
1640,250882.8557438159
1641,183790.88245750172
1642,237825.7481050946
1643,216168.74043171617
1644,232651.6892808577
1645,196243.4430148259
1646,158437.26408653505
1647,162485.12081302577
1648,130092.84903816262
1649,138945.2624283998
1650,114357.9262802981
1651,120810.85338496086
1652,97580.9697134851
1653,99581.9201061019
1654,145872.11302769248
1655,138767.47796651197
1656,140735.73760323366
1657,147519.48764329636
1658,142980.1756604123
1659,119989.18953571926
1660,155445.67532750237
1661,419298.3780886651
1662,409959.9144741662
1663,380156.8225941736
1664,405317.0267252365
1665,304524.6138781019
1666,332727.8941430027
1667,378054.0636870631
1668,345331.79980074125
1669,314023.72191501176
1670,355979.7686123743
1671,257720.43581986355
1672,422106.3356117013
1673,290130.6274637994
1674,241744.7427118794
1675,191549.8467384336
1676,190618.2945744622
1677,217118.71217511428
1678,438373.25671008136
1679,384877.2593287705
1680,328430.46831946715
1681,251804.62614685143
1682,320551.6090298301
1683,180758.20397822687
1684,177031.50592298622
1685,175707.87662411135
1686,167858.36506960442
1687,174089.09740325174
1688,189156.15341023979
1689,196665.98713805364
1690,199987.5427021063
1691,186979.36199113543
1692,270939.69959719677
1693,170797.60703902604
1694,184650.31517458934
1695,169535.5477065142
1696,273139.1435075045
1697,174714.30275650552
1698,356328.7243360737
1699,310821.15828909364
1700,250690.54830841738
1701,275275.67958586855
1702,239339.33293508212
1703,242622.78779001447
1704,274618.46154286165
1705,240254.66339821593
1706,351918.580749193
1707,213224.02152519688
1708,200166.59954659513
1709,272020.63809084415
1710,217809.30685683843
1711,271321.5765796845
1712,257725.56128323922
1713,275776.7590331798
1714,221973.31023980887
1715,208302.10338274777
1716,184707.9257707722
1717,178302.81991770933
1718,136842.9653576145
1719,208628.37657284623
1720,245426.44968563554
1721,166354.54316873226
1722,127172.56833180512
1723,155390.5140189213
1724,204903.54440444332
1725,236352.21222990242
1726,184387.7724549832
1727,150056.67678077635
1728,177684.5446027732
1729,167523.24023902946
1730,159384.8249172873
1731,121720.4574899572
1732,125576.70481500441
1733,114362.11069859377
1734,120517.87605578043
1735,126408.56764194228
1736,109538.31064061887
1737,300625.9204826812
1738,245427.90980908155
1739,244841.06712087514
1740,205655.09168078183
1741,186161.1465670503
1742,172304.6802831245
1743,179672.39926582138
1744,309047.71604959504
1745,218225.25188659315
1746,187923.06668821923
1747,216429.5914849952
1748,216340.4623839525
1749,143793.1979201996
1750,125301.15376914325
1751,250193.1435772964
1752,116708.2387039006
1753,150776.62439944246
1754,197324.70290036272
1755,163244.16043084342
1756,125232.62671663857
1757,120874.88124315959
1758,146173.93231535924
1759,162914.81203525074
1760,165864.9529861365
1761,145371.6529713742
1762,178226.26623223803
1763,186586.1164993508
1764,114040.70035471817
1765,162901.81242841436
1766,189156.97611167404
1767,221057.2497017576
1768,141194.68303193
1769,176359.4887407765
1770,152452.1353226008
1771,126120.35287707685
1772,129969.54891021109
1773,128605.43269348
1774,140659.81178722443
1775,141933.40904825123
1776,129414.16546693043
1777,108882.85940210527
1778,138695.80415989977
1779,117226.3027604849
1780,181779.53965418335
1781,127000.82227805896
1782,87811.82053695578
1783,141429.50048144767
1784,106688.57466016042
1785,124913.91233492024
1786,143039.198942756
1787,166335.01548227656
1788,59761.77589083454
1789,100344.02086533864
1790,77853.70245551469
1791,179312.7691418204
1792,157557.83247525932
1793,129183.1092952515
1794,154077.2530573657
1795,133174.70342407894
1796,132423.874304124
1797,114687.12015915605
1798,121971.41685215123
1799,110452.77829457342
1800,133045.82080612757
1801,125280.13053373339
1802,145466.32038541866
1803,149797.1167786311
1804,136516.80401396292
1805,137478.21366620963
1806,123426.72313716784
1807,138741.03574987166
1808,127472.42288257534
1809,122748.9311293068
1810,140455.0106179376
1811,94718.00782550311
1812,97154.83686368303
1813,122499.15227032063
1814,95240.13647212634
1815,53868.599043833674
1816,97675.23535010073
1817,104381.68655252717
1818,140412.16075896894
1819,126472.41959421727
1820,50723.179720312204
1821,118130.73015177346
1822,151309.1694435927
1823,43011.87633476221
1824,129940.56130917506
1825,138362.73865588772
1826,103623.09789133017
1827,102392.71189761971
1828,136571.7538360802
1829,126078.70868938205
1830,136469.08698871537
1831,148754.90701489412
1832,74802.11691832596
1833,142185.36911198293
1834,117805.93148961723
1835,120672.95690477581
1836,124286.23885388688
1837,86656.20796820371
1838,121411.26777274751
1839,96384.3706579073
1840,143454.84326238657
1841,133963.5490951538
1842,88487.7373253236
1843,128038.8075687035
1844,144936.27387503497
1845,143189.6672191058
1846,156253.39946813608
1847,165843.7223277841
1848,53223.96275860936
1849,113446.52181359942
1850,116939.78290887867
1851,151783.34842943156
1852,126135.22361449276
1853,121035.41241178403
1854,165757.54117426884
1855,148718.63545471488
1856,224095.07206430865
1857,135751.25487734348
1858,136444.40531564207
1859,122454.48786338182
1860,145342.80348235066
1861,121929.57641153115
1862,326868.9066088953
1863,307301.8928394021
1864,307371.0721050736
1865,343073.75789918425
1866,330872.50247933593
1867,231591.35931949614
1868,287203.9316897882
1869,201557.59661794355
1870,227403.39984263264
1871,259654.87305039956
1872,174467.0491361239
1873,234655.88623173838
1874,153629.38123424485
1875,198821.5189137599
1876,197421.95811124437
1877,209802.71203209154
1878,207665.76751403176
1879,128499.04273674493
1880,133594.05865654175
1881,243445.37208254216
1882,244449.69846779705
1883,186531.5280184053
1884,202823.5069846303
1885,244213.4190073924
1886,292145.1313271487
1887,212423.35184408378
1888,271828.08811972395
1889,164888.74359588552
1890,113625.05243901159
1891,136008.9888201183
1892,97864.77614924958
1893,124555.23436346208
1894,123045.90563835105
1895,133751.50661544324
1896,127824.0789553666
1897,115878.29339456967
1898,109615.66862605631
1899,163261.08092517103
1900,157195.00885000703
1901,169714.53154914104
1902,152782.3710170556
1903,219290.6500140506
1904,147211.95469245117
1905,199977.7709380257
1906,156683.32217482443
1907,206278.2041755433
1908,110777.70263008199
1909,132735.32241436836
1910,119828.41347253959
1911,222345.45340934288
1912,333727.15415972436
1913,142599.67869713105
1914,53730.06763184809
1915,295934.7002799623
1916,65288.57078663481
1917,252349.37571590728
1918,140879.7751640749
1919,176481.75699293733
1920,154334.42681355847
1921,383149.21516461496
1922,322157.1875149736
1923,231975.652651426
1924,215778.8876884337
1925,196192.17216519124
1926,369725.0697043827
1927,133549.23593721248
1928,158452.19607356272
1929,124883.46132170311
1930,134164.0511551506
1931,142418.78272677504
1932,141392.31920207938
1933,183723.65032970923
1934,182695.8714409413
1935,170053.93832019303
1936,194877.84151805632
1937,185532.50551346896
1938,170208.58291634027
1939,242256.70266094268
1940,192870.13742815703
1941,170268.79968051024
1942,185377.63902344165
1943,213087.2157635785
1944,368629.6033898499
1945,397822.2966302309
1946,130646.3625159116
1947,271679.2050359493
1948,170677.35345034167
1949,246613.97059317262
1950,191150.93865968825
1951,243959.0663448239
1952,206072.9689397719
1953,164440.65550063166
1954,183072.34532951325
1955,136255.95221121435
1956,298870.5071956768
1957,151598.08076697105
1958,301532.1758166592
1959,144156.4152106413
1960,115542.25559967771
1961,120199.81380356384
1962,98319.66831224578
1963,105425.79653828515
1964,106746.84302881667
1965,140441.867977683
1966,139844.0821090216
1967,291057.02967811935
1968,416499.37742220087
1969,389962.0826283122
1970,412183.8850091706
1971,459319.8348158377
1972,382439.8743999631
1973,265658.04853040306
1974,336640.86947424454
1975,451298.47127314785
1976,275881.15257455385
1977,353350.23562877136
1978,349057.93402609305
1979,327559.6927899127
1980,203030.1647854342
1981,342075.3637516427
1982,219430.55294622877
1983,206115.67830335523
1984,170098.53766224606
1985,224159.17209225072
1986,208863.93602940865
1987,183712.67913284898
1988,174969.15756030532
1989,191969.93055730074
1990,208014.24624897575
1991,228687.65539084197
1992,214478.20130614282
1993,168358.85739712388
1994,231053.92394667034
1995,184816.44549929857
1996,250833.4483942255
1997,318605.7079749946
1998,318952.9537224052
1999,280109.27027745516
2000,319515.9369888336
2001,272992.7434740575
2002,242461.0046916474
2003,256565.83144206702
2004,277959.2339844766
2005,227255.13846182654
2006,222510.29109707836
2007,251286.7755130089
2008,214291.55280548104
2009,195726.2491776457
2010,197863.9685915661
2011,145152.15459785733
2012,176139.55137344747
2013,178351.13149855728
2014,183255.86626684695
2015,208887.6350891245
2016,190152.25703256697
2017,193439.7709486979
2018,118028.66399841619
2019,132401.09648791148
2020,103784.41107820591
2021,103231.5283778535
2022,182828.13230728178
2023,143338.3724415379
2024,269263.5276204839
2025,351625.6691585294
2026,174816.14485534292
2027,158413.01597859082
2028,155063.00015857568
2029,168534.28172964446
2030,266156.66182772384
2031,232419.13807291607
2032,254280.45578304978
2033,257563.22518557488
2034,173692.11349345976
2035,219480.80787975012
2036,202331.9283223673
2037,209050.15543837956
2038,320653.3585739629
2039,232605.60492100628
2040,270626.3342403403
2041,298336.7849856422
2042,206730.6383332212
2043,174357.38165809345
2044,175465.8402961602
2045,215006.2209890428
2046,146405.438916684
2047,146747.1282732553
2048,141800.17819988204
2049,143956.7784665086
2050,179818.56087502252
2051,105213.8293759362
2052,124481.22598687901
2053,148698.51543949926
2054,87400.92535658361
2055,159290.2934817316
2056,148708.24767973533
2057,112574.55047160346
2058,216575.77865792986
2059,132760.2033934202
2060,172989.8859466132
2061,176843.64454791564
2062,128633.61981372592
2063,116540.82677286815
2064,137857.61940340308
2065,119041.216328559
2066,164752.60220994375
2067,113710.1413136574
2068,149311.66677545942
2069,87970.37149648854
2070,117792.97270099948
2071,94293.2060846085
2072,136648.974605923
2073,133419.89546643966
2074,188189.67190540594
2075,151090.21181702035
2076,120491.31040701103
2077,151814.39641102054
2078,125712.63807067281
2079,134778.26443364745
2080,116998.42840318581
2081,128855.29640424006
2082,123601.91094099499
2083,149603.44946726912
2084,109048.98229745668
2085,114648.4395000385
2086,116682.48613861798
2087,124126.81181027839
2088,97186.0882994542
2089,76524.65940913328
2090,123685.52783596219
2091,109462.56943738663
2092,120757.72093539342
2093,115661.44839668712
2094,112893.2412678031
2095,149119.94623944338
2096,83999.89869085874
2097,97649.48079147041
2098,149290.75345752444
2099,51650.31232829067
2100,78284.15304754366
2101,118007.13513395331
2102,129264.00898377657
2103,105825.5326699566
2104,141238.98561301772
2105,128407.6817018796
2106,66874.39835363458
2107,188958.21891143627
2108,116459.52308929047
2109,110547.9524318813
2110,128290.302155726
2111,137649.92498109577
2112,137784.70105458467
2113,120192.62896538728
2114,120630.06916836699
2115,162664.5692187185
2116,118256.16389339782
2117,151207.44813005463
2118,127330.97094335059
2119,109806.6823990261
2120,113239.87333702623
2121,98858.01436963983
2122,114141.9802076981
2123,82887.60296475145
2124,160836.41861568508
2125,128359.36373447014
2126,147547.1137388661
2127,162984.8306204917
2128,125803.84683275856
2129,95398.29110077032
2130,136538.05973592895
2131,143554.4112058879
2132,113363.65389003509
2133,123402.04653944407
2134,123686.98648136765
2135,99355.91068457217
2136,78640.86259148241
2137,106927.85427117057
2138,132628.56526784936
2139,152857.96872710413
2140,139736.78271647997
2141,165793.74321188225
2142,125308.0971636629
2143,147918.16072941752
2144,123716.58563783353
2145,137563.82259155944
2146,172108.70675832342
2147,143221.75468033546
2148,134544.69299394882
2149,150249.45365595265
2150,236342.9107432162
2151,117072.83288147867
2152,172695.0603049809
2153,160553.73696281493
2154,101463.01528383298
2155,141226.2892817713
2156,260455.36028557294
2157,226151.2203660613
2158,237481.54373748903
2159,214656.91000653693
2160,181291.22716986836
2161,238122.49836310983
2162,360654.217025851
2163,333539.45490889077
2164,256245.17417706558
2165,203410.79305577878
2166,159357.47106533792
2167,219544.48494193933
2168,191567.27052520777
2169,197940.61998404053
2170,217378.06401754738
2171,159589.0524417553
2172,133262.86972346826
2173,172205.37263513182
2174,222205.338330278
2175,302308.7023304413
2176,312902.15351571224
2177,236387.10767000454
2178,213526.83900882106
2179,136514.0321885685
2180,212945.09211971765
2181,192831.71088764488
2182,224129.3233596725
2183,189999.64619002008
2184,120558.50547599915
2185,129395.21026371558
2186,145835.1088612582
2187,153512.772448997
2188,155774.12066264817
2189,262171.40222611115
2190,80983.26704708113
2191,81833.59982474764
2192,88195.43256244154
2193,111000.2705485365
2194,99903.45735996522
2195,102117.15846817128
2196,101681.12154923048
2197,116236.77401799659
2198,160503.65164042555
2199,180571.6013799701
2200,149898.07846512104
2201,147634.0185368974
2202,215682.223776796
2203,137909.83765336924
2204,177883.64348381734
2205,118420.28329739867
2206,139992.28164517024
2207,225849.29045171296
2208,268654.2908662584
2209,242934.53424510523
2210,122035.03262034753
2211,120261.09388292937
2212,120885.99625873391
2213,104988.63299154204
2214,136767.84280233257
2215,102080.72584215218
2216,148269.3690502859
2217,68341.48641207174
2218,68824.60359192119
2219,67623.00708386168
2220,56263.39437067198
2221,296985.5612725956
2222,272753.91981851694
2223,283756.9017716254
2224,208281.5460516942
2225,118959.62433071232
2226,181331.32090074234
2227,196554.23542374204
2228,265526.4404562252
2229,251118.8521404321
2230,152513.31401989528
2231,210110.9796678154
2232,178627.793426295
2233,177569.07830580033
2234,242826.09528348237
2235,216146.5104102521
2236,253341.67944257782
2237,313751.9854594307
2238,196688.3970040559
2239,110813.18986096261
2240,154533.01554650528
2241,154107.5746513786
2242,124976.67651076098
2243,133851.67980608618
2244,105164.76745413317
2245,102154.05796304805
2246,140748.14500536234
2247,117946.2878403405
2248,121360.0425763201
2249,119248.62130068634
2250,132194.90186535055
2251,108024.40737999408
2252,182610.9491952103
2253,153234.03566247964
2254,182805.3007719439
2255,184849.51171471892
2256,181333.44213873474
2257,207424.20597990585
2258,162345.50969186507
2259,174323.13044137217
2260,161313.26054550405
2261,197090.51635521493
2262,211668.48224988097
2263,377783.9053431765
2264,446880.503532391
2265,174569.02397982345
2266,313428.9072958876
2267,359035.0020807562
2268,432511.4364636739
2269,152071.25892829432
2270,201310.99435598403
2271,215440.2089705355
2272,195592.33906037448
2273,165021.26447145725
2274,178311.63986920816
2275,153946.49801726593
2276,189884.7378421279
2277,182219.60704240293
2278,149739.1143928349
2279,126281.69595562082
2280,118101.33099021277
2281,163001.81455766998
2282,182203.3333633255
2283,109003.77719352569
2284,112357.58990066384
2285,142177.0102840952
2286,123534.61891697056
2287,371166.01208216685
2288,273314.0609832852
2289,365844.1102400889
2290,448724.78290353605
2291,337760.42441914335
2292,443748.25912446534
2293,465091.38165481447
2294,405886.57284135773
2295,467726.9398114289
2296,279251.65994129085
2297,342177.0191632472
2298,336994.47401160985
2299,353017.3876035783
2300,340987.1770046527
2301,312815.012641257
2302,250690.34900278266
2303,248454.54616638884
2304,253675.15351293248
2305,192515.50409202167
2306,187350.95194126508
2307,195939.7261363129
2308,229404.60032476258
2309,286415.7499052459
2310,211924.195238783
2311,199111.04774255955
2312,177309.55203469115
2313,172800.03465620015
2314,172933.46231399616
2315,182336.67358024372
2316,195296.33791235453
2317,187666.2656852461
2318,179322.18851552333
2319,183537.25518231484
2320,187156.10315658536
2321,237939.16118270622
2322,179400.3145786426
2323,198082.71459729783
2324,182926.67688317187
2325,215125.47524399162
2326,177742.2129145062
2327,203058.19780285348
2328,223263.4249975315
2329,192383.32639101424
2330,180515.4342775374
2331,341926.7558422182
2332,400568.5784173016
2333,323245.17811292526
2334,258156.0693527762
2335,286756.5757551979
2336,310725.838400196
2337,197393.44709352954
2338,265828.0650615406
2339,221284.650773952
2340,391379.0889510832
2341,211766.17389855676
2342,237704.05045329258
2343,230101.85219541614
2344,213992.5509168277
2345,236446.2552645696
2346,212641.41184142043
2347,196680.146818472
2348,242067.4833420975
2349,181395.18392628123
2350,313795.26904574933
2351,254227.38170501965
2352,254130.11958218197
2353,236168.28761689225
2354,139670.1524749201
2355,147618.17893361318
2356,153005.67358672322
2357,189564.76937409668
2358,197240.98109137084
2359,133881.64789212053
2360,115913.64645957592
2361,146430.55362653837
2362,256934.61007517204
2363,140096.35501480455
2364,159174.3487546314
2365,216088.8626404505
2366,193405.0571530925
2367,223042.5210270614
2368,212542.52591805335
2369,217305.86898314065
2370,169765.75266104733
2371,165496.33149598958
2372,192336.59329518685
2373,286979.87821194285
2374,316645.78905890364
2375,254961.74944703822
2376,269560.88330460875
2377,329813.9067555721
2378,145065.41162049578
2379,194806.04461993082
2380,149196.29027513321
2381,167921.0628763992
2382,215804.75598803713
2383,204825.81566777872
2384,244880.46798811044
2385,161964.06935201044
2386,133604.4807622488
2387,137031.8426364691
2388,104328.0651664925
2389,118487.94774692674
2390,149963.56773778985
2391,146095.8897432121
2392,114176.79399189532
2393,172655.6396052517
2394,143750.06571623485
2395,211081.3320236375
2396,143857.81687424547
2397,222591.2682451388
2398,135589.35633318397
2399,65707.51982842822
2400,62936.66245362811
2401,121223.89944210224
2402,136906.71055305863
2403,147197.03533180966
2404,153992.7792400039
2405,158860.79971404007
2406,140060.98525729534
2407,124774.730510739
2408,148923.3058568556
2409,120344.11980833198
2410,173640.5750808582
2411,113974.56540684037
2412,158031.81599536102
2413,129399.20101328472
2414,157639.06012388162
2415,133634.49338786778
2416,129684.81669552521
2417,131635.7830947346
2418,132005.91278658592
2419,127262.04853565592
2420,121565.76546844684
2421,148634.31794416785
2422,107682.20985869959
2423,115143.1906525104
2424,165156.62491015438
2425,195010.42451572706
2426,131449.12839457853
2427,132338.98736136084
2428,183204.049074371
2429,113197.09782122062
2430,132935.6603125668
2431,108926.12723016391
2432,147977.019716389
2433,148335.7347998061
2434,138796.94988044404
2435,151783.18076493585
2436,105242.39408738099
2437,102613.0559581741
2438,124055.54236599768
2439,103218.36782038627
2440,124032.40625310525
2441,94634.44197355634
2442,98265.24686941973
2443,126616.63953966675
2444,132328.10945823253
2445,87276.63338078969
2446,132035.95767793647
2447,181498.62849723743
2448,129599.01006482444
2449,111585.8873147712
2450,154768.76398345263
2451,119221.4479737335
2452,190910.276586228
2453,93211.18427517771
2454,118710.08664023559
2455,121247.60185462648
2456,133395.7740284215
2457,137811.23740332416
2458,127130.6384070269
2459,107161.00376713327
2460,139559.60124755104
2461,127273.29741811764
2462,134252.29527884343
2463,124438.39369744563
2464,170537.1047081202
2465,141982.69237375667
2466,117713.85914972333
2467,131274.81958071317
2468,82036.96555251152
2469,80322.23402091072
2470,194016.88967747721
2471,216582.91983692907
2472,165381.49309866963
2473,116517.79152690114
2474,73773.22396495068
2475,207913.98540716752
2476,115021.9532213412
2477,126720.84653966351
2478,152163.03461268486
2479,105548.98093056807
2480,154649.4268512366
2481,120051.9353346212
2482,126029.57567282698
2483,111281.59386816615
2484,122275.11191636648
2485,123543.91657313111
2486,150437.74563875308
2487,166297.16847057722
2488,166160.88254395465
2489,157301.88011728617
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790837
2493,155972.27473248696
2494,152075.89140447503
2495,89224.86159319954
2496,238113.45053416895
2497,152995.62836515292
2498,107991.3351879922
2499,86647.3146262776
2500,119399.61547306701
2501,134545.16453828695
2502,145688.13081959554
2503,94762.02465097926
2504,172306.24059907653
2505,227102.37245644667
2506,250017.25881008225
2507,277344.1854239481
2508,250210.78129216487
2509,218264.95720925325
2510,223216.49038516206
2511,175942.36391634258
2512,208130.8261468466
2513,221736.43497462984
2514,265198.57807621534
2515,150663.0840540945
2516,174583.73664229072
2517,146940.486785923
2518,156188.10516111625
2519,234762.55170471774
2520,221498.02604578904
2521,189561.04704396243
2522,221436.55375225958
2523,119249.59923852175
2524,135156.73047819722
2525,148323.9640597212
2526,137575.20903668526
2527,117754.36016646455
2528,128874.45142557037
2529,133686.60702304787
2530,125572.97681417466
2531,254875.6099015556
2532,223095.3133003527
2533,193294.40235032907
2534,235734.31217890346
2535,294534.4780660979
2536,231989.23588950446
2537,243805.1786530836
2538,183051.37430552047
2539,190659.00773833224
2540,175785.10698093116
2541,183871.28024511717
2542,164678.34223831038
2543,120988.52357005308
2544,122151.84823932932
2545,137432.49241848115
2546,121777.40339774027
2547,138335.74656445885
2548,150615.40532919523
2549,152479.90055800384
2550,523973.76962377736
2551,139643.9122887182
2552,129148.20823945264
2553,75689.91718681299
2554,95796.55872401125
2555,113071.07838677012
2556,98011.53807845192
2557,107159.77480666178
2558,147418.80620152398
2559,141565.06509427063
2560,154830.835146086
2561,146065.25995393755
2562,139385.8906855182
2563,151130.9974073708
2564,201237.00427273876
2565,137860.676921432
2566,154955.54491959288
2567,142987.8944758787
2568,204821.57086037294
2569,228828.45936427417
2570,117827.51154063099
2571,191609.6863351734
2572,153734.8822810738
2573,220680.8535175664
2574,290652.2378108997
2575,131673.2240424697
2576,118702.69276139303
2577,154453.36026926507
2578,82834.15436538568
2579,63994.69513187856
2580,86032.75234486516
2581,94538.53324993339
2582,100895.9524770779
2583,274009.5478538929
2584,172913.3434334916
2585,184109.72994240216
2586,220997.06476851288
2587,200114.66367477222
2588,138246.01309604407
2589,151132.10989252897
2590,201224.9522639936
2591,224359.38697011676
2592,210040.846897609
2593,256805.49283046625
2594,185135.63812715764
2595,208446.289935415
2596,288435.6481042377
2597,186319.51959424687
2598,280506.68881461874
2599,342348.5952881361
2600,151503.02109076607
2601,143141.11524331014
2602,85656.63141346064
2603,94245.20250530227
2604,90603.62816885856
2605,82355.13905154685
2606,144549.44722377838
2607,197490.47960527573
2608,197371.29477082705
2609,173707.9563628821
2610,110980.87338152817
2611,125038.96381197812
2612,161471.29265060107
2613,130410.10818193974
2614,124286.93747924751
2615,153243.2853966335
2616,144288.65116444495
2617,184594.92487284445
2618,195516.7498885392
2619,198505.0122948081
2620,188086.43007772454
2621,176010.1697279471
2622,176480.37782511584
2623,243586.44693900377
2624,297676.08587419696
2625,293280.69081615086
2626,173293.38394926925
2627,168652.13745974452
2628,482671.46975998837
2629,495679.27260779333
2630,390644.2457336859
2631,470951.75362484733
2632,416916.0679773686
2633,314358.8455899691
2634,430535.0022712944
2635,158944.36330574844
2636,173975.47472845856
2637,179238.86205198924
2638,252640.36012318393
2639,192589.54374347383
2640,151266.68105272786
2641,103900.06838565264
2642,186372.6071918881
2643,103798.12417608526
2644,118320.40394018097
2645,110767.86750163764
2646,95556.17291678462
2647,104287.89255944332
2648,141014.76397664385
2649,154578.03029092698
2650,136103.2002934341
2651,138005.22264882212
2652,398314.7993197779
2653,256131.43115665787
2654,252162.565618816
2655,408917.3327014732
2656,327420.1508702265
2657,350689.57265931834
2658,309206.38226740935
2659,310224.49793007725
2660,366493.9580040169
2661,356054.7770643709
2662,366917.3788576991
2663,296010.37748146255
2664,278274.99867091683
2665,330013.0981162837
2666,283634.44093741605
2667,170847.10602960072
2668,182699.27011337702
2669,179957.9011066012
2670,276326.1361375097
2671,190539.28367766447
2672,192770.98440529348
2673,199418.37934800482
2674,193271.77418162048
2675,173041.29667806454
2676,195150.69235992743
2677,197806.0364656258
2678,247240.447811081
2679,279357.3865323046
2680,292467.193111483
2681,404586.8761960628
2682,322851.14730211586
2683,510159.23836434743
2684,321917.6997051239
2685,330470.8855792108
2686,246787.81480041143
2687,310347.12375330064
2688,217573.2589088628
2689,208666.31831019744
2690,411735.80634550576
2691,187287.05912177684
2692,141754.83754201623
2693,197686.29116637754
2694,140260.63787966632
2695,192804.9023430292
2696,186659.14900776924
2697,183914.38046459976
2698,192583.49482601613
2699,167801.59950211347
2700,153654.25130318088
2701,150214.11596687668
2702,112131.59468697752
2703,128704.68911753016
2704,140202.81052898848
2705,115351.96682359565
2706,112897.85796913109
2707,123911.33926480499
2708,133383.14009313151
2709,104799.74060859732
2710,127897.03880830083
2711,264598.2360670923
2712,392998.59218057594
2713,170283.41826806898
2714,151486.73382737453
2715,170158.33845276397
2716,145178.7316873627
2717,191624.76319097495
2718,221876.46231760742
2719,152049.27138215402
2720,174017.4182172977
2721,130866.05423656596
2722,159766.6626216123
2723,143994.20965398906
2724,125827.10860591067
2725,130055.71669103713
2726,147725.30587134694
2727,175181.36764517106
2728,186921.34465925445
2729,149506.08709535142
2730,146958.8565614099
2731,134372.83685202355
2732,134669.13469540165
2733,159263.39625629783
2734,141039.30709856952
